C1QTNF7-AS1,2,2,16,4,31,12,45,36,8,13,6,25,13
RN7SKP170,0,0,0,0,0,0,0,0,0,0,0,0,0
C1QTNF7,2,2,0,0,0,0,0,0,0,0,0,0,2
RP11-484O2.1,0,1,0,0,0,0,0,0,0,2,0,0,0
CC2D2A,42,7,63,11,8,12,27,17,12,36,23,2,43
AC007016.3,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-799M12.2,1,0,0,0,4,4,0,0,0,0,1,0,0
FBXL5,2399,1786,2105,1963,1664,1637,2636,3123,1838,2097,1801,2596,3626
FAM200B,249,111,199,156,105,162,188,147,103,275,157,198,205
RP11-115L11.3,0,0,0,0,0,0,0,0,0,0,0,0,0
BST1,3,2,4,0,4,8,0,16,4,0,6,2,1
RP11-115L11.1,0,0,0,0,0,0,0,0,0,0,0,0,2
RP11-442P12.2,0,0,0,0,0,0,0,0,0,0,0,0,0
CD38,6538,561,1916,3602,1158,3609,1957,699,2553,4422,1080,1954,2262
HPRT1P1,0,0,0,0,0,0,0,0,0,0,2,0,0
FGFBP1,0,0,0,0,0,0,4,0,65,0,11,2,0
FGFBP2,18,4,2,2,10,0,0,1,87,2,2,2,8
PROM1,0,0,0,10,18,4,12,2,43,2,0,2,8
RP11-452J21.3,0,0,0,0,0,10,4,0,10,3,2,0,0
TAPT1,529,629,751,641,524,426,939,926,383,653,736,1188,1178
RP11-452J21.2,2,8,0,2,0,4,2,0,2,0,0,4,1
TAPT1-AS1,49,22,68,36,34,26,37,36,19,40,36,22,60
RPS21P4,0,0,0,0,0,0,0,0,0,0,0,0,0
AC006427.2,0,0,0,0,0,0,0,0,0,0,0,0,0
AC006427.4,1,0,0,0,0,0,0,0,0,0,0,0,0
ZEB2P1,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-446J8.1,0,0,0,0,0,0,0,0,0,4,0,0,0
LDB2,0,0,0,0,0,2,2,0,0,0,0,0,1
RP11-547J14.1,0,0,0,0,0,0,0,1,0,0,0,0,0
RP11-141E13.1,0,0,0,1,0,0,0,0,0,0,0,0,0
MTND5P4,0,0,0,0,0,0,0,0,0,0,0,0,0
LINC02493,0,0,0,0,0,0,0,0,0,0,0,0,0
SNORA75B,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS7P6,0,0,0,0,0,0,0,0,0,0,0,0,0
QDPR,992,606,674,568,946,1022,950,1180,561,844,299,728,964
CLRN2,0,0,0,0,0,0,0,0,0,0,1,0,0
NACAP5,0,0,0,0,0,0,0,0,0,0,2,0,0
AC006160.8,0,0,0,0,0,0,0,0,0,0,0,0,0
LAP3,13268,5095,6071,10419,8713,15043,9725,12027,7561,17149,8468,5338,14399
AC006160.5,68,24,50,27,18,35,58,49,23,48,45,30,51
MED28,4884,3463,4703,3955,3941,2801,5398,8216,4272,4173,4523,5475,5364
FAM184B,17,21,18,31,12,5,29,42,4,7,25,6,28
DCAF16,2085,1861,2256,1716,1726,1498,3139,3675,1278,1537,2681,2424,3549
NCAPG,3816,1649,1328,2435,1656,3487,2196,2561,1070,2949,2673,3009,4806
LCORL,831,807,1001,844,510,646,1066,867,256,811,1268,1208,1698
KRT18P63,15,12,4,14,10,15,10,22,16,20,11,16,10
RP11-79N22.1,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-608B3.1,0,0,0,0,0,0,0,0,0,0,0,0,0
AC006840.1,0,0,0,0,0,0,0,0,0,0,0,0,0
LINC02438,0,0,1,0,0,0,0,0,0,0,0,0,0
RNA5SP157,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-84N19.1,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-608O21.1,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-94H6.1,0,0,0,0,0,0,0,0,0,0,0,0,0
RP13-585F24.1,11,8,11,9,10,8,21,37,8,12,1,13,27
RP11-339D20.1,0,0,0,0,0,0,0,0,0,0,0,0,0
SLIT2,4,0,0,3,0,4,1,0,10,1,0,2,0
SLIT2-IT1,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR218-1,0,0,0,0,0,0,0,0,0,0,0,0,0
PACRGL,334,246,283,270,303,241,428,395,154,279,277,272,391
KCNIP4,4,0,6,3,0,0,0,1,0,9,3,4,6
RP11-362J17.1,0,0,0,2,0,3,0,0,0,0,0,0,0
RP11-120A1.1,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR7978,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-416B16.1,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-556G22.3,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-556G22.1,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-556G22.2,0,0,0,0,0,0,0,0,0,0,0,0,0
KCNIP4-IT1,0,0,0,0,0,4,0,0,0,0,0,0,0
RP11-17E2.2,0,0,0,0,0,0,0,0,0,0,0,0,0
RNU6-420P,0,0,0,0,0,0,0,0,0,0,0,0,0
ADGRA3,184,67,339,185,329,1376,16,209,602,1230,163,306,602
RP11-10G12.1,2,1,6,1,4,4,3,3,8,2,1,5,4
RP11-10G12.2,0,0,0,4,0,0,0,0,0,0,0,0,0
GBA3,2,0,0,2,4,10,0,0,2,59,8,12,2
CDC42P6,27,12,9,13,12,12,13,27,19,15,17,14,12
RP11-412P11.1,0,0,0,0,0,0,0,0,2,0,0,0,0
RP11-453O5.1,0,0,0,0,0,0,0,0,0,0,0,0,0
RFPL4AP3,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-380P13.1,0,0,0,0,0,0,0,0,0,0,0,0,0
ERVH-1,0,0,0,0,0,0,0,0,0,4,0,0,0
PPARGC1A,10,0,4,0,6,0,0,0,0,0,12,6,2
RP13-497K6.1,0,0,0,0,0,0,0,0,0,0,0,0,0
DHX15,11408,7396,6729,8512,6596,10069,10455,13060,5527,9910,9029,11918,13485
MIR573,11,4,13,13,10,5,2,14,0,9,7,17,25
RN7SL16P,0,0,0,0,0,0,0,0,0,0,0,0,0
ATP5MGP3,0,0,0,0,0,0,0,1,0,0,1,1,0
LINC02473,0,0,0,0,0,0,0,0,0,0,0,0,0
AC006390.4,0,0,0,0,0,0,0,0,0,0,0,0,0
HNRNPA1P65,0,0,0,0,0,0,0,0,0,0,0,0,0
SOD3,0,0,12,0,0,0,0,0,0,0,0,0,0
CCDC149,0,2,99,13,4,16,2,3,0,6,81,20,6
LGI2,0,0,0,0,0,0,0,0,0,0,0,0,0
SEPSECS,1059,749,882,740,524,557,983,931,572,832,929,1200,1394
SEPSECS-AS1,49,40,40,35,24,13,47,39,17,55,50,50,80
PI4K2B,6393,4449,4273,6029,3959,5231,6148,6232,2898,6265,4992,5108,10079
RP11-660M5.1,8,2,0,0,2,0,0,0,0,4,2,7,0
U2,0,0,0,0,0,0,0,0,0,0,0,0,0
ZCCHC4,686,416,490,527,550,551,771,1083,370,767,765,555,1076
ANAPC4,1939,1076,1237,1552,841,1725,1770,1823,757,1816,1578,1821,2545
RP11-206P5.1,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-206P5.2,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-302F12.3,0,0,2,0,0,0,0,0,0,0,0,0,0
RNU7-126P,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-302F12.2,0,0,0,0,0,0,0,0,0,0,0,0,0
SLC34A2,5,0,5,2,0,6,6,0,0,12,0,8,0
RPS29P11,0,0,0,1,0,3,0,0,0,0,0,0,0
SLIRPP2,0,0,0,0,0,0,0,0,0,0,0,0,0
MTND4P9,0,0,14,6,0,0,0,4,2,0,0,16,0
MTND4LP22,0,0,0,0,0,0,0,0,0,0,0,0,6
MTND3P5,0,0,0,0,0,0,0,0,0,0,0,0,0
MTCO3P44,0,0,0,0,0,0,0,0,4,0,2,0,0
SEL1L3,4087,334,3470,1320,417,1274,2262,2003,6435,248,3475,6326,1236
RP11-302F12.10,0,0,0,2,0,0,0,0,0,0,0,2,0
SMIM20,463,556,819,570,572,292,871,907,725,497,636,729,589
RP13-494C23.1,0,0,2,0,0,0,0,1,2,0,1,4,0
LINC02357,2,0,8,8,0,0,0,0,0,0,4,0,0
RP11-324H7.1,0,0,0,0,0,0,0,0,0,0,0,6,0
RBPJ,6561,7080,7183,5514,3875,3324,6392,7642,4357,3135,6816,14464,8386
CCKAR,0,0,0,1,0,0,0,0,0,0,0,0,0
TBC1D19,138,116,85,119,160,117,148,133,115,170,125,160,264
ENSG10010134583.1,0,0,0,0,0,0,0,0,0,0,0,0,0
STIM2,984,666,833,1099,595,915,1035,1034,668,1147,836,1071,1688
STIM2-AS1,0,6,1,0,0,4,14,12,8,0,0,5,0
PIMREGP4,0,0,2,4,0,2,0,0,0,0,0,0,1
RP11-415C15.1,0,0,0,0,0,0,0,0,0,0,0,0,0
AC024132.1,0,0,0,0,0,0,0,0,0,0,0,0,0
LINC02261,0,0,0,0,0,0,0,0,0,0,0,0,0
Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-415C15.3,0,0,0,0,0,0,0,0,0,0,0,0,0
IGBP1P5,0,0,0,0,0,0,0,0,0,0,0,0,0
AC007106.2,0,0,0,0,0,0,0,0,0,0,0,0,0
AC007106.1,2,0,0,0,0,0,2,0,0,0,0,0,0
RP11-261K4.1,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-180C1.1,0,0,0,0,0,2,0,0,0,0,0,0,0
RP11-123O22.1,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-123O22.2,0,0,0,0,2,0,0,0,0,0,0,0,0
RN7SL101P,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR4275,0,0,0,0,0,0,0,0,0,0,0,0,0
MESTP3,0,0,0,0,0,0,0,0,0,0,0,0,0
LINC02364,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-769N22.2,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-769N22.1,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-472K22.1,1,0,0,0,0,0,0,0,0,0,0,0,0
LINC02472,0,0,0,0,0,0,0,0,0,0,1,0,0
RP11-68D16.1,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-68D16.2,0,0,0,0,0,0,0,0,0,0,0,0,0
U6,0,0,0,0,0,0,0,0,0,0,0,0,0
EEF1A1P21,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-390C19.1,0,0,0,0,0,0,0,0,0,0,0,0,0
RPS3AP17,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-174E22.2,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-495L18.2,0,0,0,0,0,0,0,0,0,0,0,0,0
PCDH7,2,0,4,0,0,0,4,4,4,0,1,0,4
RP11-619J20.1,0,0,0,0,0,0,0,0,0,0,0,0,0
MTCYBP43,0,0,0,0,0,0,0,0,0,0,0,0,0
LINC02497,0,0,0,6,0,0,0,0,4,0,0,0,0
RP11-315A17.1,0,0,0,0,0,0,0,0,2,0,0,0,0
LINC02501,0,0,0,0,0,0,0,0,0,0,0,0,0
LINC02506,0,0,0,0,2,0,0,0,0,0,1,22,0
RP11-280K20.1,0,0,0,0,0,0,0,0,0,0,0,0,0
LINC02353,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-20M7.1,0,0,0,0,0,0,0,0,0,0,0,0,0
MAPRE1P2,0,0,0,0,0,0,0,1,0,0,0,0,0
RP11-638O6.2,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-638O6.1,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-802H3.1,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-802H3.2,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-484N11.1,0,0,0,0,0,0,0,0,0,0,0,2,0
RP11-79E3.3,0,0,0,0,0,2,0,2,0,0,2,0,0
RP11-79E3.2,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-79E3.1,0,0,0,0,0,0,4,0,0,0,0,0,3
LINC02484,0,0,11,0,0,10,0,0,0,0,0,4,4
RP11-548L20.2,0,0,0,0,0,8,0,0,0,0,0,0,0
RP11-725M22.1,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-768G3.1,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG10010135304.1,0,0,0,0,0,0,0,0,0,0,0,0,0
SEC63P2,0,0,0,0,0,0,0,0,0,0,0,0,0
RNU6-573P,0,0,0,0,0,0,0,0,0,0,0,0,0
ARAP2,1556,2561,2369,1549,1618,1381,3150,3075,2292,1227,2275,2584,3132
RP11-640B6.1,0,0,0,0,0,0,0,0,2,0,0,0,0
RP11-431M7.3,14,22,13,8,6,19,15,6,58,8,14,17,20
DTHD1,98,24,42,28,18,10,160,19,176,14,20,28,4
RP11-431M7.2,0,0,0,0,0,0,0,0,1,0,0,0,0
MIR1255B1,0,0,0,0,0,0,0,0,0,0,0,0,0
LINC02505,20,6,12,2,2,4,8,8,20,0,2,2,6
RP11-698E18.1,0,0,0,0,0,0,0,3,0,0,0,0,0
RP11-27P15.1,0,0,0,10,2,0,0,1,0,0,2,2,0
LINC02616,0,0,2,2,0,0,0,0,0,0,0,0,0
RP11-103J17.1,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR4801,0,0,0,0,0,0,0,0,0,0,0,0,0
NWD2,0,0,0,0,1,2,0,8,2,0,0,6,0
C4orf19,19,0,6,35,2,4,3,4,2,9,3,2,14
RP11-562N2.2,0,0,0,4,0,0,0,0,0,0,0,0,0
RP11-36B15.1,6,0,4,2,4,2,4,7,6,12,4,1,4
RELL1,292,107,153,276,176,155,138,199,99,359,176,193,267
Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-9D8.1,1,0,0,0,0,0,0,0,0,0,0,0,0
PGM2,2420,1702,1544,1755,1611,1702,2228,2469,1101,1732,1683,1652,2242
RP11-177C12.5,16,21,17,2,6,6,26,6,9,5,23,20,6
RP11-177C12.1,66,36,44,34,24,40,86,37,29,17,39,47,30
TBC1D1,4645,3124,3034,3605,4044,2545,4428,5531,3387,2492,3185,3462,3793
PTTG2,0,2,8,0,0,0,0,0,1,0,1,0,8
PSME2P4,0,0,0,0,0,1,0,0,0,0,0,0,0
MRPS33P2,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-600L4.2,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-600L4.1,0,0,0,0,0,0,0,0,0,0,0,0,0
LINC02513,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-83C7.3,0,0,0,0,0,0,0,0,0,0,0,0,0
LINC01258,49,6,40,12,1,0,2,24,43,2,22,26,0
LINC01259,0,0,0,0,0,0,0,0,0,0,0,0,0
LINC02278,0,0,0,0,0,0,0,0,2,0,0,0,0
KLF3-AS1,8,11,26,21,17,0,24,52,30,0,24,17,11
RP11-617D20.2,0,0,0,0,0,0,0,0,0,0,0,0,0
KLF3,1140,635,1215,415,254,238,906,2805,1335,160,973,951,286
RNA5SP158,4,0,0,6,0,0,0,0,0,0,0,0,0
TLR10,4899,8542,8438,6688,5456,2967,9548,12384,3753,7118,7341,5502,13513
TLR1,546,1210,1299,1052,937,599,1691,3027,1027,1170,860,797,2969
TLR6,1155,2638,3399,1655,2514,844,4827,6395,1999,1578,2070,1729,5071
FAM114A1,202,631,664,282,208,123,423,477,524,94,206,162,614
MIR574,2,1,2,0,0,0,0,2,0,1,0,0,8
TMEM156,1020,1810,664,1162,925,1178,800,1243,231,1792,385,659,2274
KLHL5,842,1121,850,1118,930,734,1312,1041,527,998,816,829,2563
RP11-360F5.1,31,53,19,15,22,13,89,34,15,13,16,20,114
RP11-360F5.3,23,17,0,6,13,23,1,13,1,14,9,14,22
WDR19,674,637,481,451,585,361,647,748,474,608,498,528,1045
RFC1,5562,4042,3284,4688,3114,4484,3975,5116,2175,3802,4203,6490,7419
RNU6-32P,3,0,2,2,0,0,0,6,0,0,0,1,2
RNU6-887P,0,0,0,0,0,0,0,0,0,0,0,0,0
KLB,24,5,8,12,4,14,8,49,0,8,4,14,15
MIR5591,0,0,0,0,0,0,0,0,0,0,0,0,0
Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0
RPL9,39542,38756,50340,38455,39307,30408,65259,79481,32490,26844,52330,53274,70509
LIAS,1066,765,791,758,727,910,1305,1215,671,1009,965,1023,1008
RP11-472B18.1,16,10,0,14,6,8,8,0,6,8,1,4,18
UGDH,2545,1136,1555,1315,1222,2419,1581,2794,1358,1732,1446,1001,2141
UGDH-AS1,35,49,41,47,36,40,44,48,36,34,50,45,64
RP11-472B18.3,31,27,23,35,16,27,73,40,26,29,19,26,47
SMIM14,2293,1055,3366,4499,2049,4101,3075,5215,6289,2700,3433,1828,5415
RP11-539G18.4,10,0,4,4,4,0,16,15,0,4,7,0,2
RNU7-11P,0,2,0,0,0,0,0,0,0,0,0,0,0
RP11-539G18.3,29,6,16,20,17,8,4,9,6,10,12,2,19
UBE2K,5301,2645,3822,4072,3269,4498,4356,5293,2851,4665,4464,4369,6169
Y_RNA,2,0,0,0,0,0,0,0,0,0,2,0,0
RP11-539G18.1,0,0,2,0,0,0,2,0,0,0,2,0,0
RN7SL558P,2,0,4,0,6,0,4,0,0,0,1,6,0
ZBTB12BP,8,3,7,6,12,14,16,0,10,4,8,14,10
PDS5A,7527,5153,6232,5984,5420,6237,7614,9906,4035,7145,6308,7348,10847
ELOCP33,0,0,0,0,0,0,0,0,0,0,0,0,0
RNA5SP159,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-333E13.2,0,0,0,2,2,0,0,0,5,0,2,4,1
PABPC1P1,0,3,0,0,1,0,3,0,3,0,1,1,7
KRT18P25,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-333E13.4,0,2,1,0,0,0,0,6,0,2,0,1,0
N4BP2,1302,831,733,931,644,850,1119,1585,602,1073,962,1374,1302
RNU6-1112P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG10010138157.1,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-395I6.1,0,0,0,4,0,0,0,0,0,0,0,0,0
RP11-395I6.3,20,27,33,36,18,5,26,19,44,20,23,29,34
RP11-395I6.4,0,5,4,11,9,0,4,17,2,3,2,14,0
RHOH,3154,3039,3417,4323,5556,3072,4503,5949,2078,5254,2987,5042,6052
RP11-395I6.2,0,0,0,0,0,0,0,0,0,0,0,0,0
LINC02265,6,7,16,4,4,0,4,6,22,15,6,1,3
CHRNA9,8,4,0,2,4,2,3,0,6,2,0,4,10
RNU7-74P,0,0,0,0,0,0,0,0,0,0,0,0,0
RBM47,2105,1243,1401,2081,1716,1959,1339,2481,1185,2743,1309,1394,2326
RP11-588L15.2,0,6,4,5,8,0,6,38,3,9,4,2,15
RP11-588L15.1,0,0,0,0,0,0,0,0,0,0,0,0,0
MIR4802,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-632F7.4,0,0,0,0,0,0,0,0,0,0,0,0,0
NSUN7,6,9,54,16,14,0,23,94,22,14,25,4,30
ARL4AP2,0,0,8,0,0,2,0,8,0,0,1,0,0
APBB2,885,889,694,839,1028,1219,659,1029,123,891,1156,633,1796
RP11-632F7.3,2,10,0,0,1,0,2,3,0,0,0,4,9
Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0
RNA5SP160,2,0,0,0,8,0,0,0,0,0,0,0,0
RNU6-836P,0,0,0,0,0,0,0,0,0,0,0,0,0
RNU6-1195P,0,0,0,0,0,0,0,0,0,0,0,0,0
UCHL1-AS1,0,0,0,0,0,0,0,0,0,0,0,0,0
UCHL1,1510,2550,863,2374,2641,4425,336,1170,68,4301,2289,63,3931
Y_RNA,0,0,0,0,0,0,0,0,0,0,0,0,0
LIMCH1,5,0,0,6,0,18,0,2,0,191,4,0,0
RPL12P20,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-331M18.1,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-227F19.5,0,0,0,0,0,0,0,0,0,0,0,0,0
OR5M14P,0,0,0,0,0,0,0,0,0,0,0,0,0
PHOX2B,0,0,0,0,0,0,0,0,0,0,0,0,0
PHOX2B-AS1,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-227F19.2,2,0,0,0,0,0,0,0,0,0,0,0,0
RNU1-49P,0,0,0,0,0,0,0,0,0,0,0,0,0
HMGB1P28,0,0,0,0,0,0,0,0,0,0,0,0,1
LINC00682,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-457P14.5,0,0,0,0,0,0,0,0,0,0,2,0,0
RP11-457P14.6,0,0,0,0,0,0,0,0,0,0,0,0,0
TMEM33,2128,1340,975,1517,1832,2159,2815,2143,853,2391,1460,1433,2420
DCAF4L1,26,8,4,20,0,49,12,20,2,50,24,34,28
RP11-814H16.2,2,2,3,4,0,0,4,8,2,0,8,10,0
SLC30A9,3959,2174,2350,2678,2050,2938,3324,3272,3165,4517,2945,2903,3509
ATP1B1P1,1,7,0,1,0,0,0,0,2,0,4,1,0
BEND4,2017,12,861,1232,676,1363,984,1872,1068,2973,346,378,2678
RP11-63A11.2,29,0,3,22,7,17,0,31,10,75,11,4,35
RP11-63A11.1,0,0,0,0,2,0,0,14,0,1,0,0,0
SHISA3,26,66,57,13,58,38,38,608,8,14,240,30,14
ATP8A1,6565,5762,8307,6189,4973,3621,6974,8622,3298,5228,9561,9900,16762
RPS7P7,0,1,0,0,0,0,2,0,0,0,2,4,0
CCNL2P1,1,13,14,0,6,0,17,10,1,6,8,28,98
RP11-109E24.2,1,2,6,10,3,9,14,9,1,4,12,2,12
RP11-109E24.1,4,0,0,4,0,0,0,0,0,0,0,0,0
RN7SKP82,0,0,0,0,0,0,0,0,0,0,0,0,0
GRXCR1,0,0,0,2,0,0,0,0,0,2,0,0,0
RP11-395F4.1,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-1E6.1,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-324J13.3,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-324J13.1,0,0,0,0,0,0,0,0,0,0,0,0,0
LINC02383,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-466J24.1,0,0,0,0,0,0,0,0,0,0,0,0,0
RN7SL691P,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-663P9.3,81,69,88,28,38,67,165,69,43,14,114,22,43
RN7SL193P,0,0,0,0,0,0,0,0,0,0,0,0,0
NDUFB4P12,1,2,0,3,1,3,2,1,3,4,4,3,2
RP11-663P9.1,0,0,0,0,0,0,0,0,0,0,0,0,0
LINC02475,0,0,0,0,0,0,0,0,0,0,0,4,0
KCTD8,0,0,0,2,0,0,0,0,0,0,0,0,0
RP11-500G9.1,0,0,0,0,0,0,0,0,0,0,0,0,0
YIPF7,2,0,0,0,0,0,0,0,0,0,0,6,0
GUF1,2466,1931,1657,1732,1638,2108,3242,3206,1473,2286,2093,1753,2368
GNPDA2,1355,937,1201,1240,639,1212,1281,1540,744,1442,1333,957,1652
RP11-700J17.1,34,75,39,43,42,33,106,41,6,56,52,88,73
RP11-700J17.2,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-55C6.1,0,0,0,0,0,0,0,0,0,0,0,0,0
PRDX4P1,0,0,0,2,0,0,0,0,0,0,0,0,0
RP11-362I1.2,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-362I1.1,0,0,0,0,0,0,0,0,0,0,0,0,0
THAP12P9,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-270L13.1,0,0,0,0,0,0,0,0,0,0,0,0,0
RNU6-931P,0,0,0,0,0,0,0,0,0,0,0,0,0
RN7SKP199,0,0,0,0,0,0,0,0,0,0,0,0,0
GABRG1,0,0,0,0,0,0,0,7,0,0,2,0,0
RP11-320H14.1,0,0,0,0,0,0,0,0,0,0,0,0,0
GABRA2,4,0,0,0,0,2,0,0,0,0,0,0,0
RP11-436F23.1,0,0,0,0,0,0,0,0,0,0,0,0,0
RNU6-412P,0,0,0,0,0,0,0,0,0,0,0,0,0
RAC1P2,23,11,11,17,53,22,20,12,9,25,13,8,22
COX7B2,0,0,0,0,0,0,0,0,0,0,0,0,0
GABRA4,48,16,37,218,14,136,48,22,26,6,38,199,33
GABRB1,6,0,9,10,0,6,2,0,7,0,2,4,1
RP11-731J8.2,10,0,0,6,0,0,0,0,0,0,0,2,0
COMMD8,1566,616,777,1125,588,1344,1040,961,549,1448,958,864,1261
RP11-731J8.3,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-731J8.4,12,16,39,10,2,2,20,8,6,10,8,23,9
ATP10D,2337,1067,1796,1459,1130,1655,1591,1744,1419,2794,1315,2048,2485
RP11-731J8.1,3,0,0,1,0,0,0,0,0,2,0,0,0
AC092597.3,12,14,16,9,1,8,16,12,4,0,12,17,13
CORIN,10,0,2,17,4,8,1,0,4,6,2,20,8
MIR8053,0,0,0,0,0,0,0,0,0,0,2,0,0
RP11-100N21.1,7,2,2,3,5,2,1,10,3,1,3,8,3
RP11-121C2.3,0,0,0,0,0,0,0,6,0,0,0,2,0
RP11-121C2.2,194,134,156,142,93,228,203,242,34,232,200,104,303
NFXL1,640,838,643,563,462,572,871,850,362,589,794,754,1298
NIPAL1,7,27,44,10,14,0,8,99,2,3,148,16,10
CNGA1,0,2,6,0,0,1,0,8,0,6,30,6,0
TXK,148,62,63,107,54,64,92,80,58,131,107,110,102
RNU6-838P,0,0,0,0,0,0,0,0,0,0,0,3,0
U6,2,0,1,0,0,0,0,0,0,2,0,2,0
TEC,1306,1975,2563,1100,1492,745,2297,3844,1412,1225,3293,4158,1801
Y_RNA,0,8,5,2,0,0,0,10,0,0,2,12,1
SLAIN2,2839,1908,1943,2164,1816,2290,2500,3422,1729,2501,2122,2046,3781
SLC10A4,6,2,0,4,0,4,0,0,0,0,0,8,2
ZAR1,0,0,0,0,0,8,0,8,0,0,2,0,0
FRYL,4558,2670,2634,3035,2318,3761,3434,3929,1770,4084,3506,4160,6300
RNU5E-3P,0,0,0,0,0,0,0,0,0,0,0,0,0
OCIAD1,5416,3729,4379,4663,3433,4594,5208,5676,3547,5498,4166,3911,6215
OCIAD1-AS1,20,6,7,15,9,7,24,19,14,15,3,15,17
OCIAD2,1223,647,690,1099,1036,1035,987,1354,717,1768,697,710,1778
RNU6-158P,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-317G22.2,0,0,0,0,0,0,0,0,0,0,0,0,0
CWH43,4,0,0,0,0,0,0,0,0,0,0,0,0
TPI1P4,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-1281K21.2,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-1281K21.3,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-1281K21.8,0,0,0,0,0,0,0,0,0,0,0,0,0
SNX18P23,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-1281K21.1,0,0,0,0,1,0,0,0,0,0,0,0,0
MTCO3P39,0,0,0,0,0,0,0,0,0,0,0,0,0
MTND3P22,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-241F15.1,4,0,0,0,0,0,1,2,2,6,0,4,2
ANKRD20A17P,1,0,0,0,0,0,0,0,0,0,0,0,0
RP11-241F15.3,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-241F15.5,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-1281K21.9,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-1281K21.10,0,0,0,0,0,0,0,0,0,0,0,0,0
MTCO3P42,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-241F15.7,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-241F15.9,3,0,3,0,0,3,0,0,4,11,0,0,0
SNX18P24,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-241F15.10,0,0,0,0,0,0,0,0,1,0,0,0,0
